rank,title,artist,song_id,year_month,genre,month,year,season
78,HOT,LE SSERAFIM (르세라핌),38660167,202510,댄스,10,2025,가을
79,ATTITUDE,IVE (아이브),38516958,202510,댄스,10,2025,가을
80,Seven (feat. Latto) - Clean Ver.,정국,36617841,202510,댄스,10,2025,가을
81,PO￦ER,G-DRAGON,38164895,202510,기타,10,2025,가을
82,숲,최유리,35553933,202510,인디,10,2025,가을
83,Supersonic,프로미스나인,37884934,202510,댄스,10,2025,가을
84,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202510,댄스,10,2025,가을
85,UP (KARINA Solo),aespa,38077932,202510,댄스,10,2025,가을
86,INSIDE OUT,DAY6 (데이식스),600031550,202510,록,10,2025,가을
87,Free,"EJAE, KPop Demon Hunters Cast, Andrew Choi, Rumi, Jinu",39166716,202510,기타,10,2025,가을
88,미치게 그리워서,황가람,38536472,202510,발라드,10,2025,가을
89,JANE DOE,"Kenshi Yonezu, Hikaru Utada (우타다 히카루)",600120687,202510,기타,10,2025,가을
90,우리들의 블루스,임영웅,34908740,202510,발라드,10,2025,가을
91,여름이었다,H1-KEY (하이키),39170875,202510,댄스,10,2025,가을
92,다시 만날 수 있을까,임영웅,35008524,202510,발라드,10,2025,가을
93,순간을 영원처럼,임영웅,39765727,202510,발라드,10,2025,가을
94,GO!,CORTIS (코르티스),39577662,202510,기타,10,2025,가을
95,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",TWICE (트와이스),39166702,202510,기타,10,2025,가을
96,사막에서 꽃을 피우듯,우디 (Woody),36616378,202510,발라드,10,2025,가을
97,Hollywood Action,BOYNEXTDOOR,600318353,202510,댄스,10,2025,가을
98,취중고백,김민석 (멜로망스),34431086,202510,발라드,10,2025,가을
99,가까운 듯 먼 그대여,카더가든,33855085,202510,발라드,10,2025,가을
100,나무,카더가든,31742666,202510,발라드,10,2025,가을
1,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202509,기타,9,2025,가을
2,뛰어(JUMP),BLACKPINK,39298775,202509,댄스,9,2025,가을
3,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202509,기타,9,2025,가을
4,FAMOUS,ALLDAY PROJECT,39156202,202509,댄스,9,2025,가을
5,Drowning,WOODZ,36397952,202509,록,9,2025,가을
6,XOXZ,IVE (아이브),39693013,202509,댄스,9,2025,가을
7,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202509,R&B,9,2025,가을
8,Rich Man,aespa,600024643,202509,댄스,9,2025,가을
9,어제보다 슬픈 오늘,우디 (Woody),38733032,202509,발라드,9,2025,가을
10,Dirty Work,aespa,39121279,202509,댄스,9,2025,가을
11,너에게 닿기를,10CM,38626852,202509,록,9,2025,가을
12,시작의 아이,마크툽 (MAKTUB),38388023,202509,R&B,9,2025,가을
13,모르시나요(PROD.로코베리),조째즈,38429074,202509,발라드,9,2025,가을
14,Your Idol,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166714,202509,기타,9,2025,가을
15,Whiplash,aespa,38123332,202509,댄스,9,2025,가을
16,운명 (2025),"먼데이 키즈, 이이경",39430660,202509,발라드,9,2025,가을
17,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202509,기타,9,2025,가을
18,like JENNIE,제니 (JENNIE),38629386,202509,댄스,9,2025,가을
19,WICKED,ALLDAY PROJECT,39180051,202509,기타,9,2025,가을
20,청춘만화,이무진,38071559,202509,록,9,2025,가을
21,나는 반딧불,황가람,38123338,202509,발라드,9,2025,가을
22,HAPPY,DAY6 (데이식스),37323944,202509,록,9,2025,가을
23,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202509,댄스,9,2025,가을
24,Never Ending Story,아이유,39051429,202509,발라드,9,2025,가을
25,천상연,이창섭,37228861,202509,발라드,9,2025,가을
26,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202509,록,9,2025,가을
27,"바이, 썸머",아이유,600065644,202509,록,9,2025,가을
28,한번 더 이별,이창섭,39721328,202509,발라드,9,2025,가을
29,꿈의 버스,DAY6 (데이식스),600031549,202509,록,9,2025,가을
30,How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166703,202509,기타,9,2025,가을
31,멸종위기사랑,이찬혁,39307948,202509,댄스,9,2025,가을
32,REBEL HEART,IVE (아이브),38444825,202509,댄스,9,2025,가을
33,소나기,이클립스 (ECLIPSE),37390939,202509,발라드,9,2025,가을
34,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202509,기타,9,2025,가을
35,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202509,발라드,9,2025,가을
36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202509,발라드,9,2025,가을
37,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202509,댄스,9,2025,가을
38,STYLE,Hearts2Hearts (하츠투하츠),39161085,202509,댄스,9,2025,가을
39,Welcome to the Show,DAY6 (데이식스),37323943,202509,록,9,2025,가을
40,예뻤어,DAY6 (데이식스),30232719,202509,록,9,2025,가을
41,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202509,댄스,9,2025,가을
42,Flower,오반(OVAN),38635449,202509,발라드,9,2025,가을
43,toxic till the end,로제 (ROSÉ),38300904,202509,록,9,2025,가을
44,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202509,기타,9,2025,가을
45,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202509,발라드,9,2025,가을
46,Supernova,aespa,37524037,202509,댄스,9,2025,가을
47,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202509,발라드,9,2025,가을
48,주저하는 연인들을 위해,잔나비,31666417,202509,인디,9,2025,가을
49,너의 모든 순간,성시경,4446485,202509,발라드,9,2025,가을
50,눈물참기,QWER,39117090,202509,록,9,2025,가을
51,Love wins all,아이유,37145732,202509,발라드,9,2025,가을
52,HANDS UP,MEOVV (미야오),38865745,202509,댄스,9,2025,가을
53,LIKE YOU BETTER,프로미스나인,39187517,202509,댄스,9,2025,가을
54,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202509,댄스,9,2025,가을
55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202509,발라드,9,2025,가을
56,INSIDE OUT,DAY6 (데이식스),600031550,202509,록,9,2025,가을
57,I AM,IVE (아이브),36356993,202509,댄스,9,2025,가을
58,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202509,발라드,9,2025,가을
59,슬픈 초대장,순순희(지환),37069064,202509,발라드,9,2025,가을
60,사랑인가 봐,멜로망스,34657844,202509,발라드,9,2025,가을
61,고민중독,QWER,37373234,202509,록,9,2025,가을
62,비의 랩소디,임재현,37023625,202509,발라드,9,2025,가을
63,사랑은 늘 도망가,임영웅,34061322,202509,발라드,9,2025,가을
64,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202509,발라드,9,2025,가을
65,내 이름 맑음,QWER,38022274,202509,록,9,2025,가을
66,Hype Boy,NewJeans,35454426,202509,댄스,9,2025,가을
67,Magnetic,아일릿(ILLIT),37347911,202509,댄스,9,2025,가을
68,DRIP,BABYMONSTER,38161297,202509,댄스,9,2025,가을
69,에피소드,이무진,37053556,202509,록,9,2025,가을
70,How Sweet,NewJeans,37563682,202509,댄스,9,2025,가을
71,ATTITUDE,IVE (아이브),38516958,202509,댄스,9,2025,가을
72,HOT,LE SSERAFIM (르세라핌),38660167,202509,댄스,9,2025,가을
73,여름이었다,H1-KEY (하이키),39170875,202509,댄스,9,2025,가을
74,Free,"EJAE, KPop Demon Hunters Cast, Andrew Choi, Rumi, Jinu",39166716,202509,기타,9,2025,가을
75,PO￦ER,G-DRAGON,38164895,202509,기타,9,2025,가을
76,UP (KARINA Solo),aespa,38077932,202509,댄스,9,2025,가을
77,인사,범진,34451383,202509,발라드,9,2025,가을
78,Seven (feat. Latto) - Clean Ver.,정국,36617841,202509,댄스,9,2025,가을
79,Supersonic,프로미스나인,37884934,202509,댄스,9,2025,가을
80,헤어지자 말해요,박재정,36382580,202509,발라드,9,2025,가을
81,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",TWICE (트와이스),39166702,202509,기타,9,2025,가을
82,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202509,댄스,9,2025,가을
83,미치게 그리워서,황가람,38536472,202509,발라드,9,2025,가을
84,우리들의 블루스,임영웅,34908740,202509,발라드,9,2025,가을
85,I DO ME,KiiiKiii (키키),38560939,202509,댄스,9,2025,가을
86,네모의 꿈,아이유,39051433,202509,발라드,9,2025,가을
87,사막에서 꽃을 피우듯,우디 (Woody),36616378,202509,발라드,9,2025,가을
88,Pookie,FIFTY FIFTY,38855502,202509,댄스,9,2025,가을
89,순간을 영원처럼,임영웅,39765727,202509,발라드,9,2025,가을
90,다시 만날 수 있을까,임영웅,35008524,202509,발라드,9,2025,가을
91,Sticky,KISS OF LIFE,37693124,202509,댄스,9,2025,가을
92,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202509,R&B,9,2025,가을
93,Small girl (feat. 도경수(D.O.)),이영지,37657039,202509,기타,9,2025,가을
94,THUNDER,세븐틴 (SEVENTEEN),39040959,202509,댄스,9,2025,가을
95,What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166718,202509,기타,9,2025,가을
96,가만히 눈을 감고,DK(디셈버),600035196,202509,발라드,9,2025,가을
97,해야 뜨지 말아 줘,DAY6 (데이식스),600031551,202509,록,9,2025,가을
98,숲,최유리,35553933,202509,인디,9,2025,가을
99,천국보다 아름다운,임영웅,38791775,202509,발라드,9,2025,가을
100,취중고백,김민석 (멜로망스),34431086,202509,발라드,9,2025,가을
1,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202508,기타,8,2025,여름
2,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202508,기타,8,2025,여름
3,뛰어(JUMP),BLACKPINK,39298775,202508,댄스,8,2025,여름
4,FAMOUS,ALLDAY PROJECT,39156202,202508,댄스,8,2025,여름
5,Drowning,WOODZ,36397952,202508,록,8,2025,여름
6,Dirty Work,aespa,39121279,202508,댄스,8,2025,여름
7,시작의 아이,마크툽 (MAKTUB),38388023,202508,R&B,8,2025,여름
8,너에게 닿기를,10CM,38626852,202508,록,8,2025,여름
9,Your Idol,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166714,202508,기타,8,2025,여름
10,모르시나요(PROD.로코베리),조째즈,38429074,202508,발라드,8,2025,여름
11,WICKED,ALLDAY PROJECT,39180051,202508,기타,8,2025,여름
12,어제보다 슬픈 오늘,우디 (Woody),38733032,202508,발라드,8,2025,여름
13,Whiplash,aespa,38123332,202508,댄스,8,2025,여름
14,like JENNIE,제니 (JENNIE),38629386,202508,댄스,8,2025,여름
15,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202508,기타,8,2025,여름
16,How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166703,202508,기타,8,2025,여름
17,청춘만화,이무진,38071559,202508,록,8,2025,여름
18,Never Ending Story,아이유,39051429,202508,발라드,8,2025,여름
19,나는 반딧불,황가람,38123338,202508,발라드,8,2025,여름
20,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202508,댄스,8,2025,여름
21,HAPPY,DAY6 (데이식스),37323944,202508,록,8,2025,여름
22,REBEL HEART,IVE (아이브),38444825,202508,댄스,8,2025,여름
23,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202508,기타,8,2025,여름
24,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202508,R&B,8,2025,여름
25,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202508,댄스,8,2025,여름
26,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202508,댄스,8,2025,여름
27,STYLE,Hearts2Hearts (하츠투하츠),39161085,202508,댄스,8,2025,여름
28,눈물참기,QWER,39117090,202508,록,8,2025,여름
29,운명 (2025),"먼데이 키즈, 이이경",39430660,202508,발라드,8,2025,여름
30,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202508,록,8,2025,여름
31,천상연,이창섭,37228861,202508,발라드,8,2025,여름
32,HANDS UP,MEOVV (미야오),38865745,202508,댄스,8,2025,여름
33,소나기,이클립스 (ECLIPSE),37390939,202508,발라드,8,2025,여름
34,LIKE YOU BETTER,프로미스나인,39187517,202508,댄스,8,2025,여름
35,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202508,발라드,8,2025,여름
36,Supernova,aespa,37524037,202508,댄스,8,2025,여름
37,toxic till the end,로제 (ROSÉ),38300904,202508,록,8,2025,여름
38,Flower,오반(OVAN),38635449,202508,발라드,8,2025,여름
39,Welcome to the Show,DAY6 (데이식스),37323943,202508,록,8,2025,여름
40,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202508,기타,8,2025,여름
41,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202508,발라드,8,2025,여름
42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202508,발라드,8,2025,여름
43,예뻤어,DAY6 (데이식스),30232719,202508,록,8,2025,여름
44,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202508,댄스,8,2025,여름
45,여름이었다,H1-KEY (하이키),39170875,202508,댄스,8,2025,여름
46,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202508,발라드,8,2025,여름
47,고민중독,QWER,37373234,202508,록,8,2025,여름
48,내 이름 맑음,QWER,38022274,202508,록,8,2025,여름
49,Free,"EJAE, KPop Demon Hunters Cast, Andrew Choi, Rumi, Jinu",39166716,202508,기타,8,2025,여름
50,HOT,LE SSERAFIM (르세라핌),38660167,202508,댄스,8,2025,여름
51,DRIP,BABYMONSTER,38161297,202508,댄스,8,2025,여름
52,Hype Boy,NewJeans,35454426,202508,댄스,8,2025,여름
53,I AM,IVE (아이브),36356993,202508,댄스,8,2025,여름
54,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",TWICE (트와이스),39166702,202508,기타,8,2025,여름
55,Pookie,FIFTY FIFTY,38855502,202508,댄스,8,2025,여름
56,Magnetic,아일릿(ILLIT),37347911,202508,댄스,8,2025,여름
57,ATTITUDE,IVE (아이브),38516958,202508,댄스,8,2025,여름
58,How Sweet,NewJeans,37563682,202508,댄스,8,2025,여름
59,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202508,발라드,8,2025,여름
60,Love wins all,아이유,37145732,202508,발라드,8,2025,여름
61,주저하는 연인들을 위해,잔나비,31666417,202508,인디,8,2025,여름
62,네모의 꿈,아이유,39051433,202508,발라드,8,2025,여름
63,Supersonic,프로미스나인,37884934,202508,댄스,8,2025,여름
64,슬픈 초대장,순순희(지환),37069064,202508,발라드,8,2025,여름
65,UP (KARINA Solo),aespa,38077932,202508,댄스,8,2025,여름
66,너의 모든 순간,성시경,4446485,202508,발라드,8,2025,여름
67,에피소드,이무진,37053556,202508,록,8,2025,여름
68,PO￦ER,G-DRAGON,38164895,202508,기타,8,2025,여름
69,I DO ME,KiiiKiii (키키),38560939,202508,댄스,8,2025,여름
70,비의 랩소디,임재현,37023625,202508,발라드,8,2025,여름
71,사랑인가 봐,멜로망스,34657844,202508,발라드,8,2025,여름
72,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202508,발라드,8,2025,여름
73,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202508,댄스,8,2025,여름
74,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202508,발라드,8,2025,여름
75,미치게 그리워서,황가람,38536472,202508,발라드,8,2025,여름
76,사랑은 늘 도망가,임영웅,34061322,202508,발라드,8,2025,여름
77,그날이 오면,투모로우바이투게더,38915065,202508,댄스,8,2025,여름
78,Sticky,KISS OF LIFE,37693124,202508,댄스,8,2025,여름
79,헤어지자 말해요,박재정,36382580,202508,발라드,8,2025,여름
80,Seven (feat. Latto) - Clean Ver.,정국,36617841,202508,댄스,8,2025,여름
81,인사,범진,34451383,202508,발라드,8,2025,여름
82,THUNDER,세븐틴 (SEVENTEEN),39040959,202508,댄스,8,2025,여름
83,멸종위기사랑,이찬혁,39307948,202508,댄스,8,2025,여름
84,What It Sounds Like,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166718,202508,기타,8,2025,여름
85,Small girl (feat. 도경수(D.O.)),이영지,37657039,202508,기타,8,2025,여름
86,Takedown,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166712,202508,기타,8,2025,여름
87,사막에서 꽃을 피우듯,우디 (Woody),36616378,202508,발라드,8,2025,여름
88,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202508,R&B,8,2025,여름
89,123-78,BOYNEXTDOOR,38931224,202508,댄스,8,2025,여름
90,봄날,방탄소년단,30244931,202508,기타,8,2025,여름
91,Fly Up,RIIZE,38891298,202508,댄스,8,2025,여름
92,우리들의 블루스,임영웅,34908740,202508,발라드,8,2025,여름
93,TAKE ME,G-DRAGON,38589557,202508,댄스,8,2025,여름
94,The Chase,Hearts2Hearts (하츠투하츠),38583704,202508,댄스,8,2025,여름
95,취중고백,김민석 (멜로망스),34431086,202508,발라드,8,2025,여름
96,영원해,도경수(D.O.),38862952,202508,발라드,8,2025,여름
97,Armageddon,aespa,37524038,202508,댄스,8,2025,여름
98,다시 만날 수 있을까,임영웅,35008524,202508,발라드,8,2025,여름
99,Ditto,NewJeans,35945927,202508,댄스,8,2025,여름
100,Dash,PLAVE,38517300,202508,록,8,2025,여름
1,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202507,기타,7,2025,여름
2,FAMOUS,ALLDAY PROJECT,39156202,202507,댄스,7,2025,여름
3,Dirty Work,aespa,39121279,202507,댄스,7,2025,여름
4,Drowning,WOODZ,36397952,202507,록,7,2025,여름
5,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202507,기타,7,2025,여름
6,너에게 닿기를,10CM,38626852,202507,록,7,2025,여름
7,시작의 아이,마크툽 (MAKTUB),38388023,202507,R&B,7,2025,여름
8,모르시나요(PROD.로코베리),조째즈,38429074,202507,발라드,7,2025,여름
9,뛰어(JUMP),BLACKPINK,39298775,202507,댄스,7,2025,여름
10,어제보다 슬픈 오늘,우디 (Woody),38733032,202507,발라드,7,2025,여름
11,Whiplash,aespa,38123332,202507,댄스,7,2025,여름
12,like JENNIE,제니 (JENNIE),38629386,202507,댄스,7,2025,여름
13,Never Ending Story,아이유,39051429,202507,발라드,7,2025,여름
14,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202507,기타,7,2025,여름
15,WICKED,ALLDAY PROJECT,39180051,202507,기타,7,2025,여름
16,나는 반딧불,황가람,38123338,202507,발라드,7,2025,여름
17,청춘만화,이무진,38071559,202507,록,7,2025,여름
18,Your Idol,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166714,202507,기타,7,2025,여름
19,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202507,댄스,7,2025,여름
20,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202507,기타,7,2025,여름
21,HANDS UP,MEOVV (미야오),38865745,202507,댄스,7,2025,여름
22,HAPPY,DAY6 (데이식스),37323944,202507,록,7,2025,여름
23,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202507,댄스,7,2025,여름
24,눈물참기,QWER,39117090,202507,록,7,2025,여름
25,REBEL HEART,IVE (아이브),38444825,202507,댄스,7,2025,여름
26,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202507,록,7,2025,여름
27,소나기,이클립스 (ECLIPSE),37390939,202507,발라드,7,2025,여름
28,Flower,오반(OVAN),38635449,202507,발라드,7,2025,여름
29,천상연,이창섭,37228861,202507,발라드,7,2025,여름
30,Supernova,aespa,37524037,202507,댄스,7,2025,여름
31,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202507,발라드,7,2025,여름
32,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202507,댄스,7,2025,여름
33,LIKE YOU BETTER,프로미스나인,39187517,202507,댄스,7,2025,여름
34,Welcome to the Show,DAY6 (데이식스),37323943,202507,록,7,2025,여름
35,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202507,발라드,7,2025,여름
36,toxic till the end,로제 (ROSÉ),38300904,202507,록,7,2025,여름
37,예뻤어,DAY6 (데이식스),30232719,202507,록,7,2025,여름
38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202507,발라드,7,2025,여름
39,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202507,기타,7,2025,여름
40,HOT,LE SSERAFIM (르세라핌),38660167,202507,댄스,7,2025,여름
41,네모의 꿈,아이유,39051433,202507,발라드,7,2025,여름
42,내 이름 맑음,QWER,38022274,202507,록,7,2025,여름
43,고민중독,QWER,37373234,202507,록,7,2025,여름
44,STYLE,Hearts2Hearts (하츠투하츠),39161085,202507,댄스,7,2025,여름
45,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202507,발라드,7,2025,여름
46,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202507,댄스,7,2025,여름
47,How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166703,202507,기타,7,2025,여름
48,DRIP,BABYMONSTER,38161297,202507,댄스,7,2025,여름
49,ATTITUDE,IVE (아이브),38516958,202507,댄스,7,2025,여름
50,Pookie,FIFTY FIFTY,38855502,202507,댄스,7,2025,여름
51,UP (KARINA Solo),aespa,38077932,202507,댄스,7,2025,여름
52,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202507,발라드,7,2025,여름
53,THUNDER,세븐틴 (SEVENTEEN),39040959,202507,댄스,7,2025,여름
54,Supersonic,프로미스나인,37884934,202507,댄스,7,2025,여름
55,Love wins all,아이유,37145732,202507,발라드,7,2025,여름
56,Magnetic,아일릿(ILLIT),37347911,202507,댄스,7,2025,여름
57,Hype Boy,NewJeans,35454426,202507,댄스,7,2025,여름
58,미치게 그리워서,황가람,38536472,202507,발라드,7,2025,여름
59,슬픈 초대장,순순희(지환),37069064,202507,발라드,7,2025,여름
60,주저하는 연인들을 위해,잔나비,31666417,202507,인디,7,2025,여름
61,I DO ME,KiiiKiii (키키),38560939,202507,댄스,7,2025,여름
62,PO￦ER,G-DRAGON,38164895,202507,기타,7,2025,여름
63,에피소드,이무진,37053556,202507,록,7,2025,여름
64,How Sweet,NewJeans,37563682,202507,댄스,7,2025,여름
65,I AM,IVE (아이브),36356993,202507,댄스,7,2025,여름
66,너의 모든 순간,성시경,4446485,202507,발라드,7,2025,여름
67,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202507,댄스,7,2025,여름
68,비의 랩소디,임재현,37023625,202507,발라드,7,2025,여름
69,Sticky,KISS OF LIFE,37693124,202507,댄스,7,2025,여름
70,사랑인가 봐,멜로망스,34657844,202507,발라드,7,2025,여름
71,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202507,발라드,7,2025,여름
72,그날이 오면,투모로우바이투게더,38915065,202507,댄스,7,2025,여름
73,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202507,발라드,7,2025,여름
74,헤어지자 말해요,박재정,36382580,202507,발라드,7,2025,여름
75,Seven (feat. Latto) - Clean Ver.,정국,36617841,202507,댄스,7,2025,여름
76,인사,범진,34451383,202507,발라드,7,2025,여름
77,123-78,BOYNEXTDOOR,38931224,202507,댄스,7,2025,여름
78,Small girl (feat. 도경수(D.O.)),이영지,37657039,202507,기타,7,2025,여름
79,사막에서 꽃을 피우듯,우디 (Woody),36616378,202507,발라드,7,2025,여름
80,"무제(無題) (Untitled, 2014)",G-DRAGON,30461396,202507,R&B,7,2025,여름
81,사랑은 늘 도망가,임영웅,34061322,202507,발라드,7,2025,여름
82,The Chase,Hearts2Hearts (하츠투하츠),38583704,202507,댄스,7,2025,여름
83,여름이었다,H1-KEY (하이키),39170875,202507,댄스,7,2025,여름
84,영원해,도경수(D.O.),38862952,202507,발라드,7,2025,여름
85,취중고백,김민석 (멜로망스),34431086,202507,발라드,7,2025,여름
86,TAKE ME,G-DRAGON,38589557,202507,댄스,7,2025,여름
87,Armageddon,aespa,37524038,202507,댄스,7,2025,여름
88,봄날,방탄소년단,30244931,202507,기타,7,2025,여름
89,Fly Up,RIIZE,38891298,202507,댄스,7,2025,여름
90,Ditto,NewJeans,35945927,202507,댄스,7,2025,여름
91,Mantra,제니 (JENNIE),38087937,202507,댄스,7,2025,여름
92,이렇게 좋아해 본 적이 없어요,BOYNEXTDOOR,38656643,202507,발라드,7,2025,여름
93,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",TWICE (트와이스),39166702,202507,기타,7,2025,여름
94,Free,"EJAE, KPop Demon Hunters Cast, Andrew Choi, Rumi, Jinu",39166716,202507,기타,7,2025,여름
95,너와의 모든 지금,재쓰비 (JAESSBEE),38195515,202507,댄스,7,2025,여름
96,우리들의 블루스,임영웅,34908740,202507,발라드,7,2025,여름
97,Dash,PLAVE,38517300,202507,록,7,2025,여름
98,천국보다 아름다운,임영웅,38791775,202507,발라드,7,2025,여름
99,다시 만날 수 있을까,임영웅,35008524,202507,발라드,7,2025,여름
100,이제 나만 믿어요,임영웅,32508053,202507,기타,7,2025,여름
1,너에게 닿기를,10CM,38626852,202506,록,6,2025,여름
2,Drowning,WOODZ,36397952,202506,록,6,2025,여름
3,Never Ending Story,아이유,39051429,202506,발라드,6,2025,여름
4,모르시나요(PROD.로코베리),조째즈,38429074,202506,발라드,6,2025,여름
5,like JENNIE,제니 (JENNIE),38629386,202506,댄스,6,2025,여름
6,시작의 아이,마크툽 (MAKTUB),38388023,202506,R&B,6,2025,여름
7,어제보다 슬픈 오늘,우디 (Woody),38733032,202506,발라드,6,2025,여름
8,Whiplash,aespa,38123332,202506,댄스,6,2025,여름
9,나는 반딧불,황가람,38123338,202506,발라드,6,2025,여름
10,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202506,기타,6,2025,여름
11,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202506,기타,6,2025,여름
12,HAPPY,DAY6 (데이식스),37323944,202506,록,6,2025,여름
13,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202506,댄스,6,2025,여름
14,REBEL HEART,IVE (아이브),38444825,202506,댄스,6,2025,여름
15,청춘만화,이무진,38071559,202506,록,6,2025,여름
16,Flower,오반(OVAN),38635449,202506,발라드,6,2025,여름
17,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202506,댄스,6,2025,여름
18,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202506,록,6,2025,여름
19,네모의 꿈,아이유,39051433,202506,발라드,6,2025,여름
20,HANDS UP,MEOVV (미야오),38865745,202506,댄스,6,2025,여름
